Member_number,Date,itemDescription
3381,05-12-2014,coffee
3402,17-05-2014,coffee
3381,30-10-2014,hygiene articles
2154,14-08-2014,onions
4523,06-08-2014,canned beer
1207,28-04-2014,pickled vegetables
2133,24-05-2014,cat food
4860,14-11-2014,newspapers
4548,09-10-2014,onions
2610,01-01-2014,bottled beer
2344,22-02-2014,napkins
2920,12-05-2014,rolls/buns
1338,11-08-2014,whole milk
4715,10-11-2014,margarine
1732,03-04-2014,canned beer
1161,26-01-2014,newspapers
4371,29-03-2014,canned beer
4582,22-06-2014,newspapers
4851,20-05-2014,spread cheese
4199,05-04-2014,specialty cheese
3663,28-08-2014,margarine
3815,30-01-2014,margarine
2169,25-06-2014,pickled vegetables
3237,07-08-2014,rolls/buns
2014,08-08-2014,white bread
2991,22-04-2014,specialty cheese
4286,22-11-2014,canned beer
3439,28-03-2014,newspapers
3353,13-07-2014,UHT-milk
4814,01-12-2014,bottled beer
2849,11-02-2014,herbs
1125,30-05-2014,margarine
3672,19-06-2014,UHT-milk
1735,22-04-2014,rolls/buns
1512,03-06-2014,rolls/buns
3204,16-12-2014,popcorn
2799,24-09-2014,cat food
1188,21-11-2014,bottled beer
1190,24-04-2014,bottled beer
2550,24-12-2014,whole milk
1420,25-03-2014,cat food
2960,28-11-2014,dishes
3435,30-07-2014,rice
4275,03-04-2014,dishes
1517,11-09-2014,hygiene articles
2553,16-08-2014,flower soil/fertilizer
3123,17-10-2014,bottled beer
4105,26-10-2014,onions
2285,06-07-2014,UHT-milk
1194,27-02-2014,napkins
4803,16-01-2014,pickled vegetables
2802,14-09-2014,condensed milk
4941,08-02-2014,pasta
2398,18-06-2014,rolls/buns
3976,25-10-2014,pasta
1699,25-01-2014,hygiene articles
4835,05-12-2014,margarine
1343,07-02-2014,whole milk
3320,21-01-2014,rolls/buns
3126,02-12-2014,whole milk
4487,14-06-2014,cat food
1297,06-07-2014,house keeping products
3720,09-08-2014,margarine
3541,21-02-2014,pickled vegetables
2288,05-12-2014,sliced cheese
4665,03-12-2014,cat food
3386,18-03-2014,pasta
1230,16-03-2014,sliced cheese
2424,28-09-2014,pickled vegetables
4030,29-05-2014,margarine
4384,06-09-2014,UHT-milk
1147,01-05-2014,whole milk
4508,29-11-2014,white bread
1930,07-07-2014,UHT-milk
2761,19-08-2014,margarine
4443,10-11-2014,whole milk
3189,31-08-2014,whole milk
4898,10-09-2014,margarine
2056,14-05-2014,canned vegetables
2924,14-11-2014,frozen dessert
2029,26-08-2014,whole milk
3137,18-10-2014,coffee
3267,30-03-2014,herbs
1069,20-01-2014,rolls/buns
2164,31-01-2014,curd cheese
2129,05-09-2014,condensed milk
4259,11-12-2014,newspapers
1308,23-11-2014,whole milk
3089,24-02-2014,rolls/buns
3695,21-03-2014,margarine
4603,18-06-2014,popcorn
2550,12-07-2014,canned beer
1680,09-09-2014,beverages
4125,03-06-2014,rolls/buns
4416,03-09-2014,margarine
3727,02-05-2014,cat food
1554,27-10-2014,canned fish
3005,26-11-2014,newspapers
2264,22-07-2014,canned beer
4297,30-05-2014,rolls/buns
1229,03-09-2014,white bread
2470,01-05-2014,white bread
1828,06-01-2014,spread cheese
3082,10-11-2014,frozen dessert
1103,28-07-2014,hygiene articles
4788,09-09-2014,whole milk
4160,10-07-2014,specialty cheese
2080,23-07-2014,specialty vegetables
3869,12-08-2014,white bread
2924,26-05-2014,sliced cheese
2194,06-06-2014,whole milk
3238,06-02-2014,canned beer
1434,13-11-2014,margarine
1359,29-05-2014,frozen fish
3783,11-04-2014,white bread
2807,02-06-2014,newspapers
1751,04-09-2014,herbs
2499,01-11-2014,beverages
4657,03-04-2014,margarine
1569,09-03-2014,bottled beer
2374,16-09-2014,rolls/buns
2354,06-01-2014,rolls/buns
4045,30-07-2014,coffee
1169,25-01-2014,whole milk
3335,05-09-2014,canned fish
2879,27-06-2014,herbs
4477,14-10-2014,newspapers
1150,06-09-2014,rolls/buns
2098,02-08-2014,rolls/buns
2242,27-04-2014,napkins
3444,07-01-2014,syrup
1964,18-03-2014,hygiene articles
2384,14-01-2014,rolls/buns
2135,15-02-2014,newspapers
4564,11-10-2014,bottled beer
4155,10-09-2014,whole milk
2965,04-01-2014,white bread
3416,05-04-2014,bottled beer
1032,23-09-2014,whole milk
3862,14-03-2014,onions
3266,07-10-2014,margarine
3913,06-05-2014,bottled beer
3877,20-06-2014,cat food
1412,20-06-2014,newspapers
1932,06-07-2014,bottled beer
1241,14-08-2014,pasta
4509,30-07-2014,rolls/buns
4337,27-04-2014,coffee
3138,28-12-2014,rolls/buns
4137,23-07-2014,canned fish
4761,24-11-2014,white bread
3507,20-07-2014,newspapers
3104,06-02-2014,bottled beer
4266,19-02-2014,margarine
4657,21-09-2014,rolls/buns
1342,03-04-2014,rolls/buns
3489,26-08-2014,margarine
1335,03-01-2014,dishes
1153,28-03-2014,rolls/buns
1733,27-02-2014,rolls/buns
2290,23-12-2014,margarine
2669,24-03-2014,rolls/buns
4629,23-11-2014,pickled vegetables
4487,08-04-2014,hygiene articles
4234,01-10-2014,beverages
3300,31-07-2014,rolls/buns
4287,20-07-2014,pasta
1628,10-02-2014,margarine
2430,28-01-2014,margarine
4617,24-11-2014,brandy
2587,30-10-2014,honey
3213,02-07-2014,chocolate marshmallow
4935,16-02-2014,cat food
4198,10-11-2014,rolls/buns
3164,24-03-2014,white bread
3787,25-09-2014,white bread
4628,02-07-2014,coffee
3897,04-11-2014,coffee
2804,19-09-2014,canned vegetables
3804,21-09-2014,canned beer
2651,11-09-2014,white bread
3511,04-06-2014,bottled beer
3158,03-09-2014,margarine
2375,25-03-2014,cat food
1118,09-12-2014,condensed milk
1754,30-06-2014,pickled vegetables
3727,06-07-2014,coffee
1696,06-09-2014,coffee
4637,08-12-2014,meat spreads
3435,29-05-2014,pasta
4709,08-08-2014,pasta
4840,15-04-2014,house keeping products
2989,25-03-2014,bottled beer
3150,13-07-2014,flower soil/fertilizer
4435,28-10-2014,canned beer
2291,14-08-2014,canned beer
3779,27-04-2014,meat spreads
1170,22-05-2014,canned beer
2627,18-02-2014,coffee
4154,16-12-2014,pasta
2996,30-08-2014,house keeping products
4284,18-06-2014,canned beer
2195,24-04-2014,margarine
1789,10-09-2014,newspapers
2111,30-05-2014,bottled beer
1687,21-05-2014,UHT-milk
1201,24-10-2014,whole milk
3140,25-09-2014,pasta
3390,30-11-2014,cat food
2946,19-11-2014,margarine
2337,25-02-2014,coffee
1915,03-04-2014,coffee
4130,01-08-2014,newspapers
3569,10-08-2014,spread cheese
1005,23-01-2014,margarine
1109,31-10-2014,margarine
1969,28-08-2014,bottled beer
3735,13-07-2014,whole milk
1165,02-05-2014,whole milk
4900,04-05-2014,pickled vegetables
1107,14-06-2014,newspapers
3973,28-06-2014,pickled vegetables
3662,26-08-2014,beverages
4159,29-05-2014,dishes
3417,02-09-2014,whole milk
3305,06-03-2014,newspapers
2129,05-01-2014,coffee
4612,08-09-2014,bottled beer
4132,20-09-2014,margarine
2716,16-01-2014,curd cheese
4244,17-04-2014,bottled beer
3009,13-11-2014,UHT-milk
1144,08-04-2014,coffee
1869,15-03-2014,frozen fish
3067,27-02-2014,specialty cheese
3346,11-08-2014,napkins
2855,07-11-2014,hygiene articles
2257,27-06-2014,pasta
2271,07-08-2014,pickled vegetables
4364,07-06-2014,rolls/buns
4915,09-01-2014,sliced cheese
2084,11-10-2014,cat food
3576,15-05-2014,herbs
3668,23-02-2014,bottled beer
4632,03-02-2014,rolls/buns
1682,09-09-2014,newspapers
4493,05-05-2014,whole milk
2866,16-04-2014,whole milk
2034,22-12-2014,rolls/buns
3789,13-01-2014,rolls/buns
1165,01-04-2014,house keeping products
1212,03-06-2014,salt
4008,18-12-2014,canned fish
1034,13-05-2014,newspapers
4187,19-04-2014,onions
3854,27-12-2014,tidbits
2801,17-07-2014,margarine
2946,29-09-2014,white bread
2215,15-09-2014,white bread
3069,04-04-2014,dishes
2743,26-02-2014,frozen potato products
4966,30-12-2014,margarine
4045,11-02-2014,beverages
4594,13-07-2014,canned fish
2825,06-05-2014,frozen potato products
1946,08-03-2014,onions
4320,17-02-2014,rolls/buns
1856,29-01-2014,rolls/buns
2701,30-04-2014,salt
1646,14-03-2014,newspapers
3347,10-01-2014,rolls/buns
2228,25-10-2014,hygiene articles
1391,30-01-2014,newspapers
1854,11-03-2014,frozen fish
1811,07-02-2014,hygiene articles
2480,01-02-2014,pickled vegetables
1579,15-06-2014,canned beer
4039,18-05-2014,hygiene articles
4773,06-09-2014,margarine
2069,10-06-2014,napkins
3283,30-03-2014,frozen fish
2534,29-03-2014,canned beer
1764,24-05-2014,coffee
2782,21-11-2014,spread cheese
2957,24-05-2014,margarine
2775,21-07-2014,condensed milk
2798,19-03-2014,margarine
3531,10-07-2014,whole milk
2475,29-09-2014,canned beer
4827,11-08-2014,newspapers
2271,24-09-2014,coffee
3909,07-11-2014,napkins
1014,06-10-2014,rolls/buns
2209,16-12-2014,whole milk
3321,02-05-2014,sliced cheese
3393,25-02-2014,canned vegetables
2087,21-08-2014,pickled vegetables
1147,16-11-2014,canned fish
4380,09-04-2014,frozen fish
4797,01-10-2014,rolls/buns
3920,11-01-2014,coffee
1472,10-06-2014,sliced cheese
3213,07-05-2014,hygiene articles
2076,13-10-2014,whole milk
2606,11-01-2014,candles
1320,07-10-2014,coffee
1299,20-11-2014,white bread
3164,14-02-2014,coffee
3338,26-05-2014,pasta
4293,17-04-2014,herbs
3396,19-01-2014,whole milk
2089,10-08-2014,pasta
3372,25-02-2014,canned beer
3466,09-12-2014,salt
4473,21-12-2014,canned beer
1246,02-05-2014,canned beer
3938,29-07-2014,white bread
2365,02-06-2014,margarine
1624,18-08-2014,beverages
2421,13-02-2014,rolls/buns
4815,24-01-2014,coffee
4517,26-10-2014,coffee
4391,24-10-2014,napkins
4305,17-11-2014,specialty cheese
3219,21-01-2014,whole milk
4804,26-11-2014,bottled beer
3781,06-07-2014,margarine
3902,19-06-2014,canned beer
1473,01-05-2014,rolls/buns
4137,14-09-2014,napkins
2244,09-11-2014,whole milk
3006,20-06-2014,margarine
3866,19-10-2014,bottled beer
4039,30-04-2014,beverages
4953,23-10-2014,rolls/buns
3217,12-08-2014,bottled beer
3665,15-11-2014,hygiene articles
3437,19-09-2014,pickled vegetables
1954,13-06-2014,dishes
4760,16-12-2014,dishes
3839,13-09-2014,rice
3072,18-06-2014,newspapers
2561,19-04-2014,frozen fish
3209,15-03-2014,rolls/buns
3849,15-12-2014,beverages
1665,20-08-2014,canned beer
1517,03-09-2014,coffee
4036,20-06-2014,honey
1092,10-12-2014,newspapers
2944,19-12-2014,newspapers
4799,28-06-2014,hygiene articles
1580,11-09-2014,canned beer
4999,09-04-2014,newspapers
4823,16-09-2014,rolls/buns
2928,12-12-2014,frozen fish
2990,31-05-2014,UHT-milk
1896,13-02-2014,newspapers
1204,13-04-2014,beverages
4562,06-11-2014,rolls/buns
1032,26-01-2014,newspapers
2026,14-11-2014,napkins
1725,21-09-2014,newspapers
1258,04-05-2014,coffee
1190,25-11-2014,meat spreads
2298,17-12-2014,napkins
1296,14-12-2014,bottled beer
4213,06-11-2014,rolls/buns
1868,25-02-2014,newspapers
1605,17-08-2014,rolls/buns
4831,16-08-2014,bottled beer
4620,23-06-2014,bottled beer
1116,06-03-2014,napkins
3258,10-04-2014,specialty cheese
2713,21-05-2014,canned beer
4068,29-06-2014,canned beer
2076,06-09-2014,rolls/buns
4582,23-04-2014,cat food
3898,25-08-2014,newspapers
4269,30-12-2014,curd cheese
1998,14-06-2014,sauces
4663,18-04-2014,whole milk
3005,18-04-2014,coffee
1315,11-12-2014,hygiene articles
3425,15-12-2014,rolls/buns
3659,12-11-2014,canned beer
4375,30-10-2014,frozen fish
4886,21-08-2014,coffee
1632,29-05-2014,newspapers
1712,12-04-2014,rice
1889,20-06-2014,rolls/buns
2788,17-04-2014,pickled vegetables
2018,13-04-2014,bottled beer
2823,07-08-2014,napkins
1921,17-08-2014,hygiene articles
3313,23-11-2014,white bread
1929,03-02-2014,newspapers
1544,18-03-2014,cat food
3354,11-12-2014,beverages
3475,01-09-2014,canned fish
2832,07-07-2014,newspapers
2754,20-11-2014,margarine
1822,04-03-2014,bottled beer
4464,23-01-2014,coffee
1530,11-10-2014,condensed milk
1797,14-11-2014,sliced cheese
1870,17-06-2014,rolls/buns
3397,07-10-2014,white bread
4416,30-07-2014,newspapers
4094,22-01-2014,margarine
2001,14-11-2014,napkins
4274,24-02-2014,rolls/buns
4567,31-05-2014,coffee
3491,19-06-2014,cat food
4685,16-07-2014,hygiene articles
2497,06-08-2014,whole milk
2070,20-12-2014,frozen dessert
2964,22-09-2014,UHT-milk
2559,31-07-2014,napkins
4718,08-03-2014,hygiene articles
4131,02-07-2014,rolls/buns
4997,05-01-2014,canned beer
4268,12-07-2014,margarine
1077,17-07-2014,pasta
1879,08-11-2014,rolls/buns
2562,13-07-2014,meat spreads
3348,29-10-2014,cat food
3090,19-03-2014,rolls/buns
3905,03-02-2014,meat spreads
2742,07-07-2014,UHT-milk
1298,26-07-2014,rolls/buns
4773,16-12-2014,bottled beer
2562,17-05-2014,coffee
2069,12-11-2014,newspapers
2278,15-03-2014,hygiene articles
1154,15-05-2014,rolls/buns
2982,22-10-2014,margarine
1770,15-05-2014,pickled vegetables
2042,19-12-2014,newspapers
4109,05-12-2014,rolls/buns
4360,27-09-2014,margarine
2590,27-08-2014,snack products
1908,29-10-2014,canned beer
3304,15-11-2014,white bread
1709,22-08-2014,coffee
1342,20-08-2014,margarine
1057,08-06-2014,UHT-milk
2619,24-12-2014,whole milk
1050,15-02-2014,beverages
3918,20-03-2014,napkins
1062,26-01-2014,sauces
4363,30-05-2014,coffee
1941,29-01-2014,rolls/buns
3932,07-05-2014,bottled beer
3787,02-03-2014,pasta
1587,01-09-2014,skin care
2916,06-12-2014,bottled beer
2334,03-02-2014,rolls/buns
1661,29-08-2014,frozen fruits
3507,09-08-2014,UHT-milk
2323,06-09-2014,napkins
4646,30-03-2014,dishes
4510,22-10-2014,rolls/buns
1932,02-08-2014,cat food
4637,28-08-2014,rolls/buns
2131,22-09-2014,rolls/buns
4288,20-06-2014,frozen potato products
4093,08-07-2014,white bread
3442,02-03-2014,brandy
1446,02-09-2014,rolls/buns
2893,16-04-2014,pickled vegetables
1770,23-04-2014,whole milk
3229,16-11-2014,coffee
2925,25-08-2014,salt
1886,13-09-2014,chocolate marshmallow
4546,18-10-2014,pickled vegetables
1797,18-01-2014,chocolate marshmallow
4427,09-01-2014,salt
3517,20-07-2014,chocolate marshmallow
4182,17-01-2014,sliced cheese
1109,19-06-2014,whole milk
2851,14-11-2014,onions
3905,09-06-2014,bottled beer
1328,06-06-2014,bottled beer
1442,28-02-2014,margarine
1686,15-05-2014,canned beer
3678,21-06-2014,newspapers
3904,24-09-2014,newspapers
1493,22-10-2014,UHT-milk
1173,18-04-2014,margarine
2683,04-04-2014,candles
2036,27-08-2014,onions
1935,17-07-2014,margarine
1453,21-11-2014,margarine
1241,11-01-2014,specialty cheese
4390,15-11-2014,beverages
3722,01-08-2014,whole milk
3369,24-01-2014,rolls/buns
4136,16-03-2014,frozen dessert
2107,30-12-2014,newspapers
4420,27-10-2014,frozen potato products
2792,28-07-2014,bottled beer
1073,21-03-2014,salt
2515,12-12-2014,bottled beer
4093,08-09-2014,herbs
1317,19-05-2014,rolls/buns
4061,03-05-2014,canned beer
4368,20-02-2014,whole milk
3945,25-01-2014,rolls/buns
4020,01-12-2014,frozen potato products
1574,04-03-2014,newspapers
1267,15-05-2014,whole milk
3181,25-04-2014,bottled beer
2559,07-07-2014,rolls/buns
1648,31-10-2014,whole milk
4297,04-08-2014,cat food
2662,03-08-2014,pickled vegetables
4223,15-06-2014,newspapers
3437,25-04-2014,canned vegetables
1169,02-05-2014,margarine
4987,27-07-2014,onions
4801,03-10-2014,dishes
1807,20-08-2014,popcorn
1339,03-01-2014,margarine
2360,26-07-2014,canned beer
2222,21-07-2015,newspapers
2209,20-07-2015,tidbits
3315,12-09-2015,coffee
4336,10-10-2015,snack products
2763,01-02-2015,canned fish
1336,10-03-2015,napkins
1076,14-10-2015,coffee
4243,22-08-2015,specialty cheese
2469,12-01-2015,pasta
2346,17-09-2015,coffee
2374,23-06-2015,whole milk
1721,15-10-2015,margarine
3848,11-10-2015,whole milk
3650,17-07-2015,white bread
2095,06-04-2015,rolls/buns
4950,22-04-2015,margarine
2481,24-11-2015,rice
1296,06-11-2015,beverages
4852,29-06-2015,pasta
2587,02-06-2015,UHT-milk
1098,27-09-2015,cat food
4424,16-10-2015,hygiene articles
2327,18-03-2015,margarine
4105,03-12-2015,condensed milk
1884,05-08-2015,UHT-milk
4799,09-02-2015,pasta
1178,19-04-2015,salt
1870,05-09-2015,sliced cheese
3241,09-08-2015,rolls/buns
2407,10-03-2015,coffee
2428,21-08-2015,rolls/buns
3604,14-03-2015,whole milk
3671,03-08-2015,onions
2880,19-06-2015,margarine
3355,02-12-2015,newspapers
3959,27-05-2015,dishes
4252,10-04-2015,frozen dessert
1322,19-10-2015,hygiene articles
4258,22-04-2015,hygiene articles
2582,14-11-2015,cat food
4185,16-01-2015,rolls/buns
1889,09-02-2015,candles
3484,21-11-2015,brandy
2101,20-12-2015,canned beer
1276,28-04-2015,bottled beer
1259,21-11-2015,napkins
1161,14-03-2015,spread cheese
1717,09-11-2015,margarine
2885,22-03-2015,sliced cheese
1435,24-04-2015,rolls/buns
4313,16-05-2015,bottled beer
3545,28-08-2015,whole milk
1812,14-10-2015,margarine
3818,08-08-2015,cat food
3857,04-11-2015,canned beer
2358,15-12-2015,dishes
1326,09-11-2015,canned beer
3393,07-11-2015,newspapers
3635,26-02-2015,frozen dessert
4753,05-03-2015,bottled beer
2613,23-08-2015,newspapers
4184,28-06-2015,white bread
3311,02-05-2015,rolls/buns
2283,18-01-2015,margarine
1968,03-10-2015,newspapers
4522,18-05-2015,pickled vegetables
4695,13-10-2015,canned fish
1200,26-09-2015,canned fish
1289,08-11-2015,canned beer
2164,08-10-2015,coffee
1051,12-08-2015,dishes
2443,12-01-2015,napkins
1625,27-11-2015,napkins
3247,01-11-2015,dishes
2932,22-01-2015,newspapers
4049,01-08-2015,whole milk
1954,06-08-2015,bottled beer
4929,26-03-2015,margarine
1390,02-03-2015,house keeping products
3405,03-04-2015,margarine
2338,08-12-2015,whole milk
2512,02-09-2015,coffee
4175,29-01-2015,napkins
3531,29-08-2015,dishes
3207,08-08-2015,napkins
3481,03-08-2015,rolls/buns
3821,03-01-2015,newspapers
1370,28-06-2015,rolls/buns
1090,31-08-2015,napkins
4495,08-04-2015,white bread
2492,01-11-2015,newspapers
3709,08-08-2015,specialty cheese
1999,24-08-2015,coffee
2403,14-02-2015,margarine
1748,08-03-2015,whole milk
1638,12-03-2015,bottled beer
3903,06-02-2015,margarine
4908,20-05-2015,UHT-milk
1780,12-07-2015,newspapers
2412,13-03-2015,bottled beer
1818,10-09-2015,rolls/buns
3754,02-01-2015,margarine
4114,07-08-2015,house keeping products
4537,27-10-2015,sliced cheese
3587,08-06-2015,canned beer
2597,15-08-2015,bottled beer
4536,13-09-2015,sliced cheese
1384,23-03-2015,bottled beer
4459,08-02-2015,white bread
2953,04-01-2015,rolls/buns
3465,14-06-2015,pickled vegetables
1699,07-07-2015,rolls/buns
4717,03-05-2015,whole milk
1075,20-07-2015,dishes
3374,27-08-2015,brandy
4566,30-08-2015,napkins
3215,24-04-2015,specialty cheese
1452,25-11-2015,rice
4721,23-05-2015,margarine
3596,20-04-2015,canned beer
3215,21-07-2015,sliced cheese
3741,14-06-2015,candles
2625,18-02-2015,newspapers
4375,29-04-2015,canned beer
3019,19-12-2015,rolls/buns
4801,04-08-2015,beverages
3144,27-04-2015,rolls/buns
4106,06-03-2015,condensed milk
1493,22-05-2015,hygiene articles
2935,09-01-2015,newspapers
1968,21-08-2015,rolls/buns
1497,18-04-2015,coffee
4223,07-10-2015,onions
4695,22-07-2015,newspapers
1421,23-02-2015,newspapers
1073,03-12-2015,dishes
3338,17-08-2015,whole milk
1302,26-08-2015,rolls/buns
4499,29-10-2015,brandy
2326,16-07-2015,UHT-milk
1033,22-04-2015,rolls/buns
3679,21-09-2015,newspapers
2212,27-08-2015,newspapers
4148,09-04-2015,newspapers
2970,30-12-2015,rolls/buns
2885,15-05-2015,rolls/buns
3935,02-07-2015,rolls/buns
3677,30-04-2015,canned fish
4229,06-03-2015,rolls/buns
3656,02-03-2015,whole milk
3720,28-05-2015,candles
2996,26-09-2015,hygiene articles
1952,23-03-2015,hygiene articles
2879,18-04-2015,rolls/buns
4899,12-03-2015,salt
4326,29-09-2015,rolls/buns
4243,02-04-2015,hygiene articles
3006,27-12-2015,frozen fish
2946,07-10-2015,pasta
1054,04-10-2015,margarine
2231,17-10-2015,napkins
3235,28-12-2015,margarine
2996,19-05-2015,newspapers
3760,22-11-2015,beverages
4217,18-12-2015,bottled beer
4103,19-06-2015,newspapers
3973,10-06-2015,cat food
3967,23-11-2015,sauces
1144,15-10-2015,white bread
3267,18-01-2015,cat food
3013,21-08-2015,hygiene articles
2688,22-11-2015,canned fish
2458,23-08-2015,rolls/buns
4677,15-10-2015,salt
4286,06-06-2015,rolls/buns
2376,28-05-2015,margarine
4748,23-03-2015,napkins
4199,04-08-2015,rolls/buns
2592,20-03-2015,rolls/buns
3430,16-04-2015,hygiene articles
4875,22-08-2015,pickled vegetables
3465,15-01-2015,candles
3276,23-02-2015,snack products
4094,30-03-2015,rolls/buns
3923,27-01-2015,bottled beer
1542,22-07-2014,newspapers
4880,11-09-2014,cat food
4215,10-04-2014,newspapers
1935,28-08-2014,whole milk
4504,24-09-2014,hygiene articles
3269,09-07-2014,tidbits
1596,12-10-2014,margarine
4372,17-04-2014,pasta
4692,10-08-2014,hygiene articles
2210,30-12-2014,napkins
1605,13-11-2014,whole milk
2344,22-02-2014,newspapers
1991,31-10-2014,frozen fish
2794,18-02-2014,canned beer
1338,11-08-2014,canned beer
4715,10-11-2014,rolls/buns
1161,26-01-2014,bottled beer
2082,10-10-2014,rolls/buns
3766,20-02-2014,rolls/buns
2044,17-03-2014,whole milk
2169,25-06-2014,bottled beer
1580,24-02-2014,sliced cheese
3960,14-05-2014,margarine
3353,13-07-2014,sliced cheese
2127,19-11-2014,specialty cheese
1286,26-04-2014,pickled vegetables
3277,28-08-2014,hygiene articles
2849,11-02-2014,newspapers
3672,19-06-2014,margarine
3531,18-03-2014,napkins
2066,05-02-2014,pickled vegetables
3204,16-12-2014,frozen fish
3324,10-11-2014,coffee
1653,29-05-2014,margarine
4598,05-11-2014,pickled vegetables
3493,09-02-2014,canned beer
1450,04-02-2014,pickled vegetables
3950,22-01-2014,cat food
1378,10-12-2014,UHT-milk
1145,13-09-2014,bottled beer
1824,28-11-2014,newspapers
2774,28-06-2014,whole milk
4979,28-02-2014,beverages
4021,23-04-2014,newspapers
4623,19-11-2014,cat food
4547,07-09-2014,napkins
2787,30-09-2014,margarine
2984,22-04-2014,canned beer
4922,12-07-2014,margarine
4236,13-05-2014,napkins
2399,26-03-2014,napkins
3287,23-04-2014,napkins
4746,02-01-2014,margarine
2607,25-01-2014,margarine
4967,22-04-2014,rolls/buns
1284,26-06-2014,margarine
1972,02-05-2014,bottled beer
2943,11-09-2014,chocolate marshmallow
3968,05-11-2014,bottled beer
2665,11-10-2014,chocolate marshmallow
3264,27-06-2014,white bread
1316,17-01-2014,rolls/buns
4671,22-10-2014,house keeping products
1175,20-09-2014,pasta
3776,16-03-2014,dishes
3189,28-10-2014,rolls/buns
2325,20-01-2014,whole milk
4069,10-08-2014,pickled vegetables
4015,02-05-2014,rolls/buns
2237,10-10-2014,coffee
3537,26-03-2014,coffee
3302,22-06-2014,hygiene articles
4566,13-04-2014,white bread
4178,18-12-2014,bottled beer
3692,01-02-2014,frozen dessert
2137,25-04-2014,canned vegetables
2436,27-11-2014,newspapers
3848,04-01-2014,chocolate marshmallow
4578,13-08-2014,white bread
1865,06-06-2014,bottled beer
4782,30-10-2014,margarine
4217,27-07-2014,dishes
3584,20-07-2014,frozen fish
3090,07-06-2014,newspapers
2341,22-12-2014,rolls/buns
2140,06-10-2014,whole milk
2834,01-08-2014,sliced cheese
1646,17-06-2014,white bread
1554,31-01-2014,hygiene articles
1342,14-02-2014,napkins
4201,21-10-2014,rolls/buns
2199,30-01-2014,coffee
2806,21-01-2014,newspapers
4211,22-03-2014,rolls/buns
4674,15-05-2014,dishes
3113,06-01-2014,hygiene articles
3385,04-05-2014,UHT-milk
2271,30-09-2014,frozen dessert
4740,10-10-2014,rolls/buns
3418,27-11-2014,beverages
3442,16-11-2014,canned fish
3225,15-07-2014,bottled beer
3384,23-09-2014,rolls/buns
3746,03-01-2014,meat spreads
2195,08-03-2014,canned beer
1883,31-05-2014,dishes
4450,31-10-2014,bottled beer
4154,26-07-2014,frozen fish
1275,06-11-2014,rolls/buns
1107,13-08-2014,whole milk
1219,02-10-2014,canned beer
1741,19-07-2014,margarine
1081,11-02-2014,beverages
1613,02-08-2014,whole milk
1169,15-04-2014,napkins
1832,01-09-2014,spread cheese
3619,21-12-2014,cat food
3100,11-08-2014,margarine
2920,03-12-2014,canned beer
2137,19-01-2014,UHT-milk
1180,02-02-2014,frozen potato products
2025,04-09-2014,cat food
3544,13-07-2014,house keeping products
4264,18-02-2014,newspapers
3718,30-03-2014,candles
1950,11-10-2014,rolls/buns
3095,26-11-2014,rolls/buns
1130,01-11-2014,margarine
3558,09-11-2014,canned fish
3878,27-11-2014,frozen potato products
1009,24-01-2014,canned fish
2355,29-12-2014,whole milk
2845,26-11-2014,sliced cheese
3459,04-12-2014,white bread
1080,02-11-2014,canned beer
3945,15-10-2014,margarine
3496,20-12-2014,margarine
3498,16-08-2014,coffee
2656,31-03-2014,margarine
4538,18-06-2014,coffee
4941,25-10-2014,white bread
2343,19-08-2014,candles
2209,25-08-2014,napkins
4220,04-08-2014,sliced cheese
2661,28-08-2014,rolls/buns
2696,23-11-2014,dishes
2927,13-01-2014,rolls/buns
4676,21-02-2014,margarine
1446,26-03-2014,pasta
1062,08-05-2014,white bread
4131,20-03-2014,napkins
1991,23-12-2014,bottled beer
3749,29-04-2014,canned beer
4241,22-09-2014,popcorn
2707,30-10-2014,margarine
2155,17-08-2014,candles
4893,10-02-2014,sliced cheese
4357,07-09-2014,whole milk
2035,01-07-2014,rice
1715,08-12-2014,margarine
4557,14-07-2014,napkins
3937,08-10-2014,UHT-milk
4577,22-06-2014,napkins
1561,02-04-2014,white bread
1838,05-08-2014,canned beer
4694,21-03-2014,newspapers
4626,23-03-2014,canned beer
3003,08-05-2014,whole milk
4683,26-09-2014,curd cheese
1711,09-05-2014,newspapers
2651,08-01-2014,dishes
2035,10-08-2014,white bread
2166,14-07-2014,canned fish
2063,02-06-2014,brandy
1998,10-02-2014,candles
3678,07-07-2014,pasta
1908,23-01-2014,sauces
4735,23-05-2014,sliced cheese
1290,18-02-2014,rice
4992,24-02-2014,margarine
1069,18-12-2014,salt
4109,23-04-2014,margarine
1293,16-08-2014,canned beer
2912,08-11-2014,newspapers
3402,08-01-2014,newspapers
1748,14-08-2014,rolls/buns
4761,23-05-2014,frozen fish
2449,07-08-2014,newspapers
3769,16-02-2014,pickled vegetables
4623,09-01-2014,newspapers
1617,07-02-2014,sauces
4563,28-01-2014,frozen fish
4096,23-05-2014,pasta
3325,24-04-2014,UHT-milk
3934,27-03-2014,rolls/buns
2675,01-09-2014,UHT-milk
2701,17-06-2014,rolls/buns
2876,20-12-2014,whole milk
4465,29-12-2014,onions
2273,25-11-2014,whole milk
4962,04-10-2014,condensed milk
4036,22-01-2014,cat food
2325,22-10-2014,rolls/buns
4595,11-06-2014,white bread
4893,22-07-2014,beverages
